k,Rayyan ID,Title,Year,Species (Latin),Species (English),Genetic line (if applicable),Order,Family,Recording location,Group context,Juveniles present?,Number of animals,Number of vocalizations (total recorded),Number of vocalizations (included in analysis),Call classification,Full repertoire analysed?,"Repertoire size (hand, total)","Repertoire size (hand, juvenile) - indicate how many calls of total repertoire are juvenile ",Repertoire size (automated),Graded vs discrete (do authors mention reportoire is graded?),Data availability,Notes,Preselected non-noisy calls,Spectrogram type,FFT size,Window type,Overlap (%),Bandpass filtered,High pass freq threshold,Low pass freq threshold ,Notes (preprocess),Package,Number of features,Multi-unit calls?,Characteristics general,Syllables/units,Repeated measurements at multiple locations in call?,PRAAT measures,AvisoftSAS Lab Pro measurements,Raven Pro measurements,warblR measurements,Custom features,Custom measurement of:,Notes call features,Language,analysis_methods,Analysis based on:,Notes analysis,Open access,License,Done?,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,notes,doi,keywords,pubmed_id,pmc_id,PDF files,n_animals,n_recs_analysed,juvenile,rep_size
20/12/2025 02:49:20,rayyan-380414711,Vocalizations of Australian hopping mice (Rodentia: Notomys),1975,Notomys mitchellii,Mitchell's hopping mouse,,Rodentia,Muridae,lab,group,Yes,,,,Hand,Yes,8,3.0,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414711,Vocalizations of Australian hopping mice (Rodentia: Notomys),1975,,,Journal Of Zoology,0952-8369,177.0,2.0,247-263,"Watts, CHS",,,,,,,,,,,,,3.0,8
20/12/2025 02:49:20,rayyan-380414711,Vocalizations of Australian hopping mice (Rodentia: Notomys),1975,Notomys cervinus,fawn hopping mouse,,Rodentia,Muridae,lab,group,Yes,,,,Hand,Yes,8,3.0,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414711,Vocalizations of Australian hopping mice (Rodentia: Notomys),1975,,,Journal Of Zoology,0952-8369,177.0,2.0,247-263,"Watts, CHS",,,,,,,,,,,,,3.0,8
05/01/2026 11:04:10,rayyan-380414768,Vocal repertoire of captive northern and southern flying squirrels (Glaucomys sabrinus and G. volans),2019,Glaucomys volans,southern flying squirrel,,Rodentia,Sciuridae,lab,group,Unknown,26,637.0,486,Hand,Yes,27,,,No,No,,yes,,512,Hanning/Hann,50,,,,,Raven Pro,6,No,duration,,,,,"average entropy, max/peak frequency",,bandwidth; min F0; max F0,F0,,not specified,,,,No,,x,rayyan-380414768,Vocal repertoire of captive northern and southern flying squirrels (Glaucomys sabrinus and G. volans),2019,,,Journal Of Mammalogy,0022-2372,100.0,2.0,518-530,"Gilley, L Michelle and Diggins, Corinne A and Pearson, Scott M and Best, Troy L",,,,,,,,,,,26,486,0.0,27
05/01/2026 12:03:55,rayyan-380414612,The Vocal Repertoire of Two Sympatric Species of Nectar-Feeding Bats (Glossophaga soricina and G. commissarisi),2010,Glossophaga commissarisi,Commissaris's long-tongued bat,,Chiroptera,Phyllostomidae,lab,group,,18,,95,Hand,Yes,8,,,No,No,,no,,1024,Hamming,87.5,,,,,Avisoft SASlab Pro,30,No,duration,,five different regions even- ly distributed over the call,,"peak frequency, min frequency, max frequency, bandwidth",,,distance to maximum amplitude,,,SPSS,"DFA, k-medians clustering",features,,No,,x,rayyan-380414612,The Vocal Repertoire of Two Sympatric Species of Nectar-Feeding Bats (Glossophaga soricina and G. commissarisi),2010,6.0,1.0,Acta Chiropterologica,,12.0,1.0,205-215,Mirjam Knörnschild and Volker Glöckner and Otto Von Helversen,https://doi.org/10.3161/150811010X504707,,,,,,10.3161/150811010X504707,,,,18,95,0.0,8
05/01/2026 12:39:35,rayyan-380414793,Species-specific and shared features in vocal repertoires of three Eurasian ground squirrels (genus Spermophilus),2012,Spermophilus citellus,European ground squirrel,,Rodentia,Sciuridae,field,group,Yes,18,,272,Hand,Yes,8,,,Yes,No,,yes,,512;1024,Hamming,96.87,,,,,Avisoft SASLab Pro,11,Some,duration,"unit duration, inter unit interval",,,"min frequency, max frequency, bandwidth",,,F0 start; F0 end; Most prominent frequency peak of a wideband call at 7–10 kHz; Most prominent peak (or two peaks in chirrs) of a wideband call between the high- and low-frequency peaks at 2–5 kH; Most prominent frequency peak of a wideband call at 0–1 kHz,F0,,not specified,,,,No,,x,rayyan-380414793,Species-specific and shared features in vocal repertoires of three Eurasian ground squirrels (genus Spermophilus),2012,,,Acta Theriologica,0001-7051,57.0,1.0,65-78,"Matrosova, Vera A and Schneiderová, Irena and Volodin, Ilya A and Volodina, Elena V",,,,,,,,,,,18,272,0.0,8
05/01/2026 12:39:35,rayyan-380414793,Species-specific and shared features in vocal repertoires of three Eurasian ground squirrels (genus Spermophilus),2012,Spermophilus fulvus,yellow ground squirrel,,Rodentia,Sciuridae,field,group,Yes,59,,828,Hand,Yes,6,,,Yes,No,,yes,,512;1024,Hamming,96.87,,,,,Avisoft SASLab Pro,11,Some,duration,"unit duration, inter unit interval",,,"min frequency, max frequency, bandwidth",,,F0 start; F0 end; Most prominent frequency peak of a wideband call at 7–10 kHz; Most prominent peak (or two peaks in chirrs) of a wideband call between the high- and low-frequency peaks at 2–5 kH; Most prominent frequency peak of a wideband call at 0–1 kHz,F0,,not specified,,,,No,,x,rayyan-380414793,Species-specific and shared features in vocal repertoires of three Eurasian ground squirrels (genus Spermophilus),2012,,,Acta Theriologica,0001-7051,57.0,1.0,65-78,"Matrosova, Vera A and Schneiderová, Irena and Volodin, Ilya A and Volodina, Elena V",,,,,,,,,,,59,828,0.0,6
06/01/2026 12:09:19,rayyan-380414712,"The vocal repertoires of the bush dog (Speothos venaticus), crab-eating fox (Cerdocyon thous), and maned wolf (Chrysocyon brachyurus)",1981,Cerdocyon thous,crab-eating fox,,Carnivora,Canidae,zoo,group,Yes,23,,,Hand,Yes,8,2.0,,Yes,No,,no,,,,,,,,,Kay Missilyzer,,Some,,"unit duration, inter unit interval",,,,,,number of emphasized harmonics; dominant frequency range,dominant frequency,,not specified,,,,No,,x,rayyan-380414712,"The vocal repertoires of the bush dog (Speothos venaticus), crab-eating fox (Cerdocyon thous), and maned wolf (Chrysocyon brachyurus)",1981,,,Animal Behaviour,0003-3472,29.0,3.0,649-669,"Brady, Charles A",,,,,,,,,,,23,,2.0,8
06/01/2026 12:09:19,rayyan-380414712,"The vocal repertoires of the bush dog (Speothos venaticus), crab-eating fox (Cerdocyon thous), and maned wolf (Chrysocyon brachyurus)",1981,Chrysocyon brachyurus,maned wolf,,Carnivora,Canidae,zoo,group,Yes,11,,,Hand,Yes,9,1.0,,Yes,No,,no,,,,,,,,,Kay Missilyzer,,Some,,"unit duration, inter unit interval",,,,,,dominant frequency range,dominant frequency,,not specified,,,,No,,x,rayyan-380414712,"The vocal repertoires of the bush dog (Speothos venaticus), crab-eating fox (Cerdocyon thous), and maned wolf (Chrysocyon brachyurus)",1981,,,Animal Behaviour,0003-3472,29.0,3.0,649-669,"Brady, Charles A",,,,,,,,,,,11,,1.0,9
06/01/2026 17:04:39,rayyan-380414750,Use of Vocal Fingerprinting for Specific Discrimination of Gray (Microcebus murinus) and Rufous Mouse Lemurs (Microcebus rufus),2000,Microcebus rufus,rufous mouse lemur,,Primates,Cheirogaleidae,lab,group,Unknown,6,,,Hand,No,3,,,Yes,No,,no,,256,Hamming,50,,,,,Avisoft SASlab Pro,19,Some,duration,"unit duration, inter unit interval, number of units",for both units in chirps,,"min frequency, max frequency",,,F0 start; F0 end; F0 max/F0 min; F0 end/F0 start; modulation rate; average start freq of first 7 modulation; average endfreq of first 7 modulation; average bandwidth of first 7 modulation,F0,,not specified,,,,No,,x,rayyan-380414750,Use of Vocal Fingerprinting for Specific Discrimination of Gray (Microcebus murinus) and Rufous Mouse Lemurs (Microcebus rufus),2000,10.0,1.0,International Journal Of Primatology,1573-8604,21.0,5.0,837-852,"Zimmermann, Elke and Vorobieva, Ekaterina and Wrogemann, Dorothea and Hafen, Thomas",https://doi.org/10.1023/A:1005594625841,,,,,,10.1023/A:1005594625841,,,,6,,0.0,3
07/01/2026 21:17:43,rayyan-380414749,Intraspecific Variation in the Vocalizations and Hand Pad Morphology of Southern Lesser Bush Babies (Galago moholi): A Comparison with G. senegalensis,2000,Galago moholi,lesser bushbaby,,Primates,Galagidae,field,,Unknown,,,695,Hand,No,3,,,No,No,,no,,512,Hamming,50,,,,,Avisoft Sonogram Pro,4,Some,,"unit duration, inter unit interval, number of units",,,,,,F0,F0,,not specified,,,,No,,x,rayyan-380414749,Intraspecific Variation in the Vocalizations and Hand Pad Morphology of Southern Lesser Bush Babies (Galago moholi): A Comparison with G. senegalensis,2000,6.0,1.0,International Journal Of Primatology,1573-8604,21.0,3.0,537-555,"Anderson, M. J. and Ambrose, L. and Bearder, S. K. and Dixson, A. F. and Pullen, S.",https://doi.org/10.1023/A:1005400205038,,,,,,10.1023/A:1005400205038,,,,,695,0.0,3
08/01/2026 07:53:06,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,Callithrix geoffroyi,white-headed marmoset,,Primates,Callitrichidae,zoo,"group, solitary",No,5,,,Hand,No,6,,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,,,Folia Primatologica,0015-5713,8.0,1.0,1-40,"Epple, Gisela",,,,,,,,,,,5,,0.0,6
08/01/2026 07:53:06,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,Leontopithecus rosalia,golden lion tamarin,,Primates,Callitrichidae,zoo,"group, solitary",No,4,,,Hand,No,10,,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,,,Folia Primatologica,0015-5713,8.0,1.0,1-40,"Epple, Gisela",,,,,,,,,,,4,,0.0,10
08/01/2026 07:53:06,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,Saguinus geoffroyi,Geoffroy's tamarin,,Primates,Callitrichidae,zoo,"group, solitary",Yes,15,,,Hand,No,8,,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,,,Folia Primatologica,0015-5713,8.0,1.0,1-40,"Epple, Gisela",,,,,,,,,,,15,,0.0,8
08/01/2026 07:53:06,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,Saguinus oedipus,cotton-top tamarin,,Primates,Callitrichidae,zoo,"group, solitary",No,6,,,Hand,No,5,,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,,,Folia Primatologica,0015-5713,8.0,1.0,1-40,"Epple, Gisela",,,,,,,,,,,6,,0.0,5
08/01/2026 07:53:06,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,Mico argentatus,silvery marmoset,,Primates,Callitrichidae,zoo,"group, solitary",No,2,,,Hand,No,4,,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,,,Folia Primatologica,0015-5713,8.0,1.0,1-40,"Epple, Gisela",,,,,,,,,,,2,,0.0,4
08/01/2026 07:53:06,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,Callimico goeldii,Goeldi's marmoset,,Primates,Callitrichidae,zoo,"group, solitary",No,8,,,Hand,No,5,,,No,No,,,,,,,,,,,not specified,,,,,,,,,,,,,not specified,,,,No,,x,rayyan-380414700,Comparative studies on vocalization in marmoset monkeys (Hapalidae),1968,,,Folia Primatologica,0015-5713,8.0,1.0,1-40,"Epple, Gisela",,,,,,,,,,,8,,0.0,5
10/01/2026 12:26:40,rayyan-380414800,Pattern analysis of acoustical behavior in four species of ground squirrels,1978,Urocitellus elegans,Wyoming ground squirrel,,Rodentia,Sciuridae,field,,Unknown,,,,Hand,Yes,4,,,No,No,,yes,,,,,,,,,not specified,,,,,,,,,,,,,NT-SYS,UPGMA cluster analysis; matrix correlation,spectrogram,Spectrogram to array by coding each area as 1-4 intensity,No,,x,rayyan-380414800,Pattern analysis of acoustical behavior in four species of ground squirrels,1978,,,Journal Of Mammalogy,1545-1542,59.0,4.0,677-696,"Koeppl, JW and Hoffmann, RS and Nadler, CF",,,,,,,,,,,,,0.0,4
10/01/2026 12:26:40,rayyan-380414800,Pattern analysis of acoustical behavior in four species of ground squirrels,1978,Urocitellus richardsonii,Richardson's ground squirrel,,Rodentia,Sciuridae,field,,Unknown,,,,Hand,Yes,,,,No,No,,yes,,,,,,,,,not specified,,,,,,,,,,,,,NT-SYS,UPGMA cluster analysis; matrix correlation,spectrogram,Spectrogram to array by coding each area as 1-4 intensity,No,,x,rayyan-380414800,Pattern analysis of acoustical behavior in four species of ground squirrels,1978,,,Journal Of Mammalogy,1545-1542,59.0,4.0,677-696,"Koeppl, JW and Hoffmann, RS and Nadler, CF",,,,,,,,,,,,,0.0,
10/01/2026 12:26:40,rayyan-380414800,Pattern analysis of acoustical behavior in four species of ground squirrels,1978,Urocitellus sp.,ground squirrel,elegans x richardsonii hybrid,Rodentia,Sciuridae,field,,Unknown,,,,Hand,Yes,,,,No,No,,yes,,,,,,,,,not specified,,,,,,,,,,,,,NT-SYS,UPGMA cluster analysis; matrix correlation,spectrogram,Spectrogram to array by coding each area as 1-4 intensity,No,,x,rayyan-380414800,Pattern analysis of acoustical behavior in four species of ground squirrels,1978,,,Journal Of Mammalogy,1545-1542,59.0,4.0,677-696,"Koeppl, JW and Hoffmann, RS and Nadler, CF",,,,,,,,,,,,,0.0,
10/01/2026 12:47:08,rayyan-380414798,Structure and function of the vocalizations of tree squirrels (Tamiasciurus),1978,Tamiasciurus douglasii,Douglas squirrel,,Rodentia,Sciuridae,field,,Unknown,,,,Hand,Yes,6,,,No,No,,,,,,,,,,,Kay Sonagraph,,Some,duration,"unit duration, inter unit interval",,,,,,,,,not specified,,,,No,,x,rayyan-380414798,Structure and function of the vocalizations of tree squirrels (Tamiasciurus),1978,,,Journal Of Mammalogy,1545-1542,59.0,4.0,793-808,"Smith, Christopher C",,,,,,,,,,,,,0.0,6
10/01/2026 20:20:10,rayyan-380414805,Comparison of vocalizations between and within Spermophilus elegans elegans and S. richardsonii,1987,Urocitellus richardsonii,Richardson's ground squirrel,,Rodentia,Sciuridae,lab,solitary,No,,,,Hand,No,5,,,No,No,,yes,,,,,,,,,Kay Sonagraph,9,Some,duration,"unit duration, inter unit interval, number of units",,,,,,freq start; freq end; number of harmonics; F1 start; F1 end,,,SPSS,DFA,features,,No,,x,rayyan-380414805,Comparison of vocalizations between and within Spermophilus elegans elegans and S. richardsonii,1987,,,Journal Of Mammalogy,0022-2372,68.0,4.0,853-857,"Fagerstone, Kathleen A",,,,,,,,,,,,,0.0,5
11/01/2026 07:09:20,rayyan-380414759,Role of sound communication in mating of Malaysian Callosciurus (Sciuridae),1993,Callosciurus caniceps,grey-bellied squirrel ,,Rodentia,Sciuridae,field,group,No,,,,Hand,No,2,,,No,No,,no,,,,,,,,,Kay Sonagraph,,All,,"unit duration, number of units",,,,,,max freq; min freq; F0; F1,,,not specified,,,,No,,x,rayyan-380414759,Role of sound communication in mating of Malaysian Callosciurus (Sciuridae),1993,,,Journal Of Mammalogy,1545-1542,74.0,2.0,468-476,"Tamura, Noriko",,,,,,,,,,,,,0.0,2
11/01/2026 07:49:28,rayyan-380414760,Vocalizations in response to predators in three species of Malaysian Callosciurus (Sciuridae),1993,Callosciurus caniceps,grey-bellied squirrel ,,Rodentia,Sciuridae,field,group,Unknown,,,,Hand,No,4,,,No,No,,no,,,,,,,,,Kay Sonagraph,,Some,duration,"unit duration, unit range (units/s)",,,,,,min freq; max freq; dominant freq,,,not specified,,,,No,,x,rayyan-380414760,Vocalizations in response to predators in three species of Malaysian Callosciurus (Sciuridae),1993,,,Journal Of Mammalogy,1545-1542,74.0,3.0,703-714,"Tamura, Noriko and Yong, Hoi-Sen",,,,,,,,,,,,,0.0,4
11/01/2026 07:49:28,rayyan-380414760,Vocalizations in response to predators in three species of Malaysian Callosciurus (Sciuridae),1993,Callosciurus nigrovittatus,black-striped squirrel,,Rodentia,Sciuridae,field,group,Unknown,,,,Hand,No,4,,,No,No,,no,,,,,,,,,Kay Sonagraph,,Some,duration,"unit duration, unit range (units/s)",,,,,,min freq; max freq; dominant freq,,,not specified,,,,No,,x,rayyan-380414760,Vocalizations in response to predators in three species of Malaysian Callosciurus (Sciuridae),1993,,,Journal Of Mammalogy,1545-1542,74.0,3.0,703-714,"Tamura, Noriko and Yong, Hoi-Sen",,,,,,,,,,,,,0.0,4
11/01/2026 12:20:48,rayyan-380414683,"Vocalizations in red deer (Cervus elaphus), sika deer (Cervus nippon), and red × sika hybrids",1998,Cervus nippon,sika deer,,Artiodactyla,Cervidae,field,group,Unknown,,,,Hand,No,2,,,No,No,,no,,,,,,,,, Cool Edit,15,No,duration,,10 points in F0 profile,,,,,min F0; max F0; time to max F0; time to min F0,F0,,SPSS,DFA,features,,No,,x,rayyan-380414683,"Vocalizations in red deer (Cervus elaphus), sika deer (Cervus nippon), and red × sika hybrids",1998,1.0,1.0,Journal Of Zoology,0952-8369,244.0,1.0,123-134,"Long, A. M. and Moore, N.P. and Hayden, T. J.",https://doi.org/10.1111/j.1469-7998.1998.tb00014.x,,,,,,10.1111/j.1469-7998.1998.tb00014.x,vocalizations;Cervus elaphus;Cervus nippon;hybrids;rutting,,,,,0.0,2
11/01/2026 12:20:48,rayyan-380414683,"Vocalizations in red deer (Cervus elaphus), sika deer (Cervus nippon), and red × sika hybrids",1998,Cervus sp.,deer,sika deer x red deer hybrid,Artiodactyla,Cervidae,field,group,Unknown,,,,Hand,No,2,,,No,No,,no,,,,,,,,, Cool Edit,15,No,duration,,10 points in F0 profile,,,,,min F0; max F0; time to max F0; time to min F0,F0,,SPSS,DFA,features,,No,,x,rayyan-380414683,"Vocalizations in red deer (Cervus elaphus), sika deer (Cervus nippon), and red × sika hybrids",1998,1.0,1.0,Journal Of Zoology,0952-8369,244.0,1.0,123-134,"Long, A. M. and Moore, N.P. and Hayden, T. J.",https://doi.org/10.1111/j.1469-7998.1998.tb00014.x,,,,,,10.1111/j.1469-7998.1998.tb00014.x,vocalizations;Cervus elaphus;Cervus nippon;hybrids;rutting,,,,,0.0,2
11/01/2026 19:20:07,rayyan-380414736,Alarm calling in three species of marmots,1999,Marmota caligata,hoary marmot,,Rodentia,Sciuridae,field,group,Yes,21,,36,Hand,No,4,,,Yes,No,,yes,,512,Hamming,50,,,,,Canary,14,Some,duration,"unit duration, inter unit interval, number of units, unit range (units/s)",,,,,,min freq; max freq; peak freq; min freq at call start; min freq at call end; bandwidth; end-start freq; end/start freq,peak frequency,,not specified,,,,No,,x,rayyan-380414736,Alarm calling in three species of marmots,1999,,,Behaviour,0005-7959,136.0,6.0,731-757,"Blumstein, Daniel",,,,,,,,,,,21,36,0.0,4
11/01/2026 19:20:07,rayyan-380414736,Alarm calling in three species of marmots,1999,Marmota vancouverensis,Vancouver Island marmot,,Rodentia,Sciuridae,field,group,Yes,24,,29,Hand,No,5,,,Yes,No,,yes,,512,Hamming,50,,,,,Canary,14,Some,duration,"unit duration, inter unit interval, number of units, unit range (units/s)",,,,,,min freq; max freq; peak freq; min freq at call start; min freq at call end; bandwidth; end-start freq; end/start freq,peak frequency,,not specified,,,,No,,x,rayyan-380414736,Alarm calling in three species of marmots,1999,,,Behaviour,0005-7959,136.0,6.0,731-757,"Blumstein, Daniel",,,,,,,,,,,24,29,0.0,5
12/01/2026 21:10:58,rayyan-380414692,Tolerant and intolerant macaques show different levels of structural complexity in their vocal communication,2020,Macaca mulatta,rhesus macaque,,Primates,Cercopithecidae,lab,group,,16,1026.0,639,Automated,Yes,,,,Yes,"Yes, preprocessed",,yes,,256,Hanning/Hann,,,,,,Raven Pro,7,No,duration,,,,,"aggregate entropy, average entropy, center frequency, 1st quartile frequency, 3rd quartile frequency, center time",,,,,R,Gaussian mixture models,features,,Yes,CC-BY,x,rayyan-380414692,Tolerant and intolerant macaques show different levels of structural complexity in their vocal communication,2020,6.0,10.0,Proceedings Of The Royal Society B,,287.0,1928.0,20200439,"Rebout, Nancy and De Marco, Arianna and Lone, Jean-Christophe and Sanna, Andrea and Cozzolino, Roberto and Micheletta, Jérôme and Sterck, Elisabeth H. M. and Langermans, Jan A. M. and Lemasson, Alban and Thierry, Bernard",https://doi.org/10.1098/rspb.2020.0439,,,,,<p>doi: 10.1098/rspb.2020.0439</p>,10.1098/rspb.2020.0439,,,,16,639,0.0,
12/01/2026 21:10:58,rayyan-380414692,Tolerant and intolerant macaques show different levels of structural complexity in their vocal communication,2020,Macaca nigra,crested macaque,,Primates,Cercopithecidae,field,group,,19,1234.0,696,Automated,Yes,,,,Yes,"Yes, preprocessed",,yes,,256,Hanning/Hann,,,,,,Raven Pro,7,No,duration,,,,,"aggregate entropy, average entropy, center frequency, 1st quartile frequency, 3rd quartile frequency, center time",,,,,R,Gaussian mixture models,features,,Yes,CC-BY,x,rayyan-380414692,Tolerant and intolerant macaques show different levels of structural complexity in their vocal communication,2020,6.0,10.0,Proceedings Of The Royal Society B,,287.0,1928.0,20200439,"Rebout, Nancy and De Marco, Arianna and Lone, Jean-Christophe and Sanna, Andrea and Cozzolino, Roberto and Micheletta, Jérôme and Sterck, Elisabeth H. M. and Langermans, Jan A. M. and Lemasson, Alban and Thierry, Bernard",https://doi.org/10.1098/rspb.2020.0439,,,,,<p>doi: 10.1098/rspb.2020.0439</p>,10.1098/rspb.2020.0439,,,,19,696,0.0,
